volcano_number,volcano_name,eruption_number,eruption_category,start_year,start_month,start_day,end_year,end_month,end_day,latitude,longitude
261230,Dempo,15554,Confirmed Eruption,1881.0,2.0,16.0,,,,-4.016,103.12100000000001
343030,Izalco,10799,Confirmed Eruption,1881.0,1.0,1.0,,,,13.812999999999999,-89.633
351060,Purace,11325,Confirmed Eruption,1881.0,0.0,0.0,,,,2.32,-76.4
357010,Tupungatito,11891,Uncertain Eruption,1881.0,0.0,0.0,,,,-33.425,-69.797
357020,San Jose,11916,Confirmed Eruption,1881.0,0.0,0.0,,,,-33.789,-69.895
357021,Maipo,11909,Uncertain Eruption,1881.0,0.0,0.0,,,,-34.164,-69.832
263340,Raung,16115,Confirmed Eruption,1881.0,0.0,0.0,,,,-8.119,114.056
257090,Traitor's Head,15351,Confirmed Eruption,1881.0,0.0,0.0,,,,-18.754,169.238
261070,Singkut,15402,Confirmed Eruption,1881.0,0.0,0.0,,,,3.248,98.501
261080,Sinabung,15403,Uncertain Eruption,1881.0,0.0,0.0,,,,3.17,98.39200000000001
300100,Avachinsky,19094,Confirmed Eruption,1881.0,0.0,0.0,,,,53.256,158.836
341040,Colima,10448,Confirmed Eruption,1880.0,12.0,1.0,1881.0,4.0,12.0,19.514,-103.62
222120,"Lengai, Ol Doinyo",14002,Confirmed Eruption,1880.0,12.0,0.0,,,,-2.764,35.914
285090,Shiretoko-Iozan,18729,Uncertain Eruption,1880.0,11.0,24.0,1880.0,11.0,26.0,44.133,145.161
332020,Mauna Loa,10208,Confirmed Eruption,1880.0,11.0,5.0,1881.0,8.0,10.0,19.475,-155.608
321010,Baker,20465,Confirmed Eruption,1880.0,9.0,7.0,1880.0,11.0,27.0,48.777,-121.81299999999999
282090,Kirishimayama,17142,Confirmed Eruption,1880.0,9.0,0.0,,,,31.934,130.862
290211,Srednii,18796,Uncertain Eruption,1880.0,7.0,12.0,1880.0,7.0,12.0,47.6,152.92
342090,Fuego,10714,Confirmed Eruption,1880.0,6.0,28.0,1880.0,8.0,20.0,14.472999999999999,-90.88
332020,Mauna Loa,10207,Confirmed Eruption,1880.0,5.0,1.0,1880.0,5.0,6.0,19.475,-155.608
261230,Dempo,15553,Confirmed Eruption,1880.0,5.0,0.0,,,,-4.016,103.12100000000001
343020,Santa Ana,10766,Confirmed Eruption,1880.0,3.0,0.0,,,,13.853,-89.63
352050,Cotopaxi,11579,Confirmed Eruption,1880.0,2.0,0.0,1880.0,7.0,0.0,-0.677,-78.436
360101,"Watt, Morne",12373,Confirmed Eruption,1880.0,1.0,4.0,1880.0,1.0,4.0,15.307,-61.305
360150,Soufriere St. Vincent,12452,Uncertain Eruption,1880.0,0.0,0.0,,,,13.33,-61.18
357120,Villarrica,11910,Confirmed Eruption,1880.0,0.0,0.0,,,,-39.42,-71.93
345040,Poas,11150,Confirmed Eruption,1880.0,0.0,0.0,,,,10.2,-84.23299999999999
382080,Sete Cidades,13023,Confirmed Eruption,1880.0,0.0,0.0,,,,37.87,-25.78
264040,Tambora,16233,Confirmed Eruption,1880.0,0.0,0.0,,,,-8.25,118.0
275070,Veteran,16897,Uncertain Eruption,1880.0,0.0,0.0,,,,9.83,109.05
266130,Tangkoko-Duasudara,15943,Confirmed Eruption,1880.0,0.0,0.0,,,,1.518,125.185
233010,Karthala,14192,Confirmed Eruption,1880.0,0.0,0.0,,,,-11.75,43.38
311360,Shishaldin,20066,Uncertain Eruption,1880.0,0.0,0.0,1881.0,0.0,0.0,54.756,-163.97
312030,Pavlof,20120,Confirmed Eruption,1880.0,0.0,0.0,,,,55.417,-161.894
311270,Vsevidof,19831,Uncertain Eruption,1880.0,0.0,0.0,,,,53.13,-168.69299999999998
290020,Raususan [Mendeleev],18737,Confirmed Eruption,1880.0,0.0,0.0,,,,43.979,145.733
284110,Kita-Ioto,18378,Confirmed Eruption,1880.0,0.0,0.0,1889.0,0.0,0.0,25.424,141.284
343060,Ilopango,10831,Confirmed Eruption,1879.0,12.0,31.0,1880.0,3.0,26.0,13.672,-89.053
343030,Izalco,10798,Confirmed Eruption,1879.0,12.0,25.0,1880.0,3.0,0.0,13.812999999999999,-89.633
341040,Colima,10447,Confirmed Eruption,1879.0,12.0,23.0,1880.0,4.0,30.0,19.514,-103.62
283110,Asamayama,17755,Confirmed Eruption,1879.0,9.0,27.0,1879.0,9.0,28.0,36.406,138.523
371022,Eldey,12507,Confirmed Eruption,1879.0,5.0,30.0,1879.0,6.0,15.0,63.733000000000004,-23.0
211060,Etna,13753,Confirmed Eruption,1879.0,5.0,26.0,1879.0,6.0,7.0,37.748000000000005,14.999
261230,Dempo,15552,Confirmed Eruption,1879.0,5.0,18.0,,,,-4.016,103.12100000000001
290150,Chirpoi,18783,Confirmed Eruption,1879.0,5.0,0.0,1879.0,6.0,0.0,46.532,150.871
332020,Mauna Loa,10206,Confirmed Eruption,1879.0,3.0,9.0,1879.0,3.0,9.0,19.475,-155.608
352050,Cotopaxi,11578,Confirmed Eruption,1879.0,2.0,26.0,1879.0,6.0,19.0,-0.677,-78.436
357120,Villarrica,12134,Confirmed Eruption,1879.0,2.0,2.0,1879.0,3.0,0.0,-39.42,-71.93
343020,Santa Ana,10765,Confirmed Eruption,1879.0,2.0,1.0,,,,13.853,-89.63
290240,Sarychev Peak,18806,Confirmed Eruption,1879.0,1.0,15.0,,,,48.092,153.2
321030,Rainier,20500,Uncertain Eruption,1879.0,0.0,0.0,,,,46.853,-121.76
300260,Klyuchevskoy,19425,Confirmed Eruption,1879.0,0.0,0.0,,,,56.056000000000004,160.642
300270,Sheveluch,19573,Confirmed Eruption,1879.0,0.0,0.0,1883.0,0.0,0.0,56.653,161.36
261120,Sorikmarapi,15408,Confirmed Eruption,1879.0,0.0,0.0,,,,0.6859999999999999,99.539
263300,Semeru,15987,Confirmed Eruption,1879.0,0.0,0.0,,,,-8.107999999999999,112.92200000000001
345040,Poas,11149,Uncertain Eruption,1879.0,0.0,0.0,,,,10.2,-84.23299999999999
358063,Reclus,12311,Confirmed Eruption,1879.0,0.0,0.0,,,,-50.964,-73.585
358060,Lautaro,12315,Confirmed Eruption,1879.0,0.0,0.0,,,,-49.019,-73.50399999999999
251070,Ritter Island,14969,Uncertain Eruption,1878.0,12.0,31.0,,,,-5.519,148.115
211060,Etna,13749,Confirmed Eruption,1878.0,12.0,23.0,1883.0,3.0,31.0,37.748000000000005,14.999
261170,Kerinci,15503,Confirmed Eruption,1878.0,12.0,11.0,,,,-1.6969999999999998,101.264
261140,Marapi,15432,Uncertain Eruption,1878.0,12.0,0.0,,,,-0.38,100.47399999999999
273070,Taal,16848,Confirmed Eruption,1878.0,11.0,12.0,1878.0,11.0,15.0,14.002,120.993
344090,Momotombo,10997,Confirmed Eruption,1878.0,10.0,14.0,,,,12.423,-86.539
343080,Tecapa,10832,Uncertain Eruption,1878.0,10.0,2.0,,,,13.494000000000002,-88.50200000000001
241080,Tongariro,13555,Confirmed Eruption,1878.0,9.0,1.0,,,,-39.157,175.632
300260,Klyuchevskoy,19424,Confirmed Eruption,1878.0,9.0,0.0,,,,56.056000000000004,160.642
351060,Purace,11324,Confirmed Eruption,1878.0,8.0,31.0,,,,2.32,-76.4
352050,Cotopaxi,11577,Confirmed Eruption,1878.0,8.0,23.0,1878.0,8.0,24.0,-0.677,-78.436
243070,Lateiki,14761,Confirmed Eruption,1878.0,4.0,0.0,,,,-19.18,-174.87
233020,"Fournaise, Piton de la",14296,Confirmed Eruption,1878.0,3.0,14.0,1878.0,3.0,30.0,-21.244,55.708
372070,Hekla,12747,Confirmed Eruption,1878.0,2.0,27.0,1878.0,4.0,0.0,63.983000000000004,-19.666
355030,Isluga,11515,Confirmed Eruption,1878.0,2.0,0.0,,,,-19.15,-68.83
252140,Rabaul,15089,Confirmed Eruption,1878.0,1.0,30.0,1878.0,2.0,26.0,-4.271,152.203
358060,Lautaro,12314,Uncertain Eruption,1878.0,1.0,18.0,,,,-49.019,-73.50399999999999
357040,Planchon-Peteroa,11937,Confirmed Eruption,1878.0,0.0,0.0,,,,-35.223,-70.568
343020,Santa Ana,10764,Uncertain Eruption,1878.0,0.0,0.0,,,,13.853,-89.63
343030,Izalco,10797,Confirmed Eruption,1878.0,0.0,0.0,,,,13.812999999999999,-89.633
252120,Ulawun,15037,Confirmed Eruption,1878.0,0.0,0.0,,,,-5.05,151.33
252010,Langila,14979,Confirmed Eruption,1878.0,0.0,0.0,,,,-5.525,148.42
222160,Meru,14032,Confirmed Eruption,1878.0,0.0,0.0,,,,-3.25,36.75
263250,Merapi,15880,Confirmed Eruption,1878.0,0.0,0.0,1879.0,6.0,20.0,-7.54,110.446
263300,Semeru,15986,Confirmed Eruption,1878.0,0.0,0.0,,,,-8.107999999999999,112.92200000000001
311190,Amukta,19786,Confirmed Eruption,1878.0,0.0,0.0,,,,52.5,-171.252
311290,Okmok,19839,Confirmed Eruption,1878.0,0.0,0.0,,,,53.43,-168.13
311270,Vsevidof,19830,Confirmed Eruption,1878.0,0.0,0.0,,,,53.13,-168.69299999999998
341130,Tacana,10619,Confirmed Eruption,1878.0,0.0,0.0,,,,15.132,-92.109
300100,Avachinsky,19093,Confirmed Eruption,1878.0,0.0,0.0,,,,53.256,158.836
283110,Asamayama,17754,Uncertain Eruption,1878.0,0.0,0.0,,,,36.406,138.523
351100,Cumbal,11386,Confirmed Eruption,1877.0,12.0,0.0,,,,0.95,-77.87
251010,Bam,14869,Confirmed Eruption,1877.0,11.0,13.0,,,,-3.613,144.81799999999998
251020,Manam,14896,Confirmed Eruption,1877.0,10.0,29.0,1877.0,11.0,13.0,-4.08,145.037
263300,Semeru,15985,Confirmed Eruption,1877.0,9.0,0.0,,,,-8.107999999999999,112.92200000000001
355110,Llullaillaco,11881,Confirmed Eruption,1877.0,5.0,0.0,,,,-24.72,-68.53
263320,Lamongan,16088,Confirmed Eruption,1877.0,4.0,24.0,1877.0,5.0,12.0,-7.981,113.34100000000001
263310,Tengger Caldera,16034,Confirmed Eruption,1877.0,4.0,24.0,,,,-7.942,112.95
263300,Semeru,15984,Confirmed Eruption,1877.0,4.0,0.0,,,,-8.107999999999999,112.92200000000001
357120,Villarrica,12133,Confirmed Eruption,1877.0,3.0,12.0,1877.0,5.0,0.0,-39.42,-71.93
332020,Mauna Loa,10205,Confirmed Eruption,1877.0,2.0,14.0,1877.0,2.0,24.0,19.475,-155.608
357070,"Chillan, Nevados de",11974,Confirmed Eruption,1877.0,2.0,12.0,,,,-36.868,-71.378
357110,Llaima,12035,Confirmed Eruption,1877.0,1.0,16.0,1877.0,6.0,24.0,-38.692,-71.729
352050,Cotopaxi,11576,Confirmed Eruption,1877.0,1.0,0.0,1877.0,9.0,2.0,-0.677,-78.436
355030,Isluga,11514,Confirmed Eruption,1877.0,0.0,0.0,,,,-19.15,-68.83
355070,San Pedro-San Pablo,11832,Confirmed Eruption,1877.0,0.0,0.0,,,,-21.888,-68.391
300260,Klyuchevskoy,19423,Confirmed Eruption,1877.0,0.0,0.0,,,,56.056000000000004,160.642
282030,Suwanosejima,16923,Confirmed Eruption,1877.0,0.0,0.0,,,,29.638,129.714
243050,Fonuafo'ou,14736,Confirmed Eruption,1877.0,0.0,0.0,,,,-20.32,-175.42
284010,Izu-Oshima,18206,Confirmed Eruption,1876.0,12.0,27.0,1877.0,2.0,5.0,34.724000000000004,139.394
233020,"Fournaise, Piton de la",14295,Confirmed Eruption,1876.0,12.0,11.0,1876.0,12.0,11.0,-21.244,55.708
273030,Mayon,16784,Confirmed Eruption,1876.0,11.0,26.0,1876.0,11.0,26.0,13.257,123.685
358060,Lautaro,12313,Confirmed Eruption,1876.0,10.0,0.0,,,,-49.019,-73.50399999999999
285090,Shiretoko-Iozan,18728,Confirmed Eruption,1876.0,9.0,23.0,1876.0,9.0,26.0,44.133,145.161
261140,Marapi,15431,Confirmed Eruption,1876.0,8.0,0.0,1877.0,6.0,0.0,-0.38,100.47399999999999
261140,Marapi,15430,Confirmed Eruption,1876.0,4.0,4.0,,,,-0.38,100.47399999999999
273030,Mayon,16783,Confirmed Eruption,1876.0,4.0,0.0,,,,13.257,123.685
332020,Mauna Loa,10204,Confirmed Eruption,1876.0,2.0,13.0,1876.0,2.0,14.0,19.475,-155.608
284140,Farallon de Pajaros,18480,Confirmed Eruption,1876.0,1.0,1.0,1876.0,1.0,3.0,20.546,144.893
311190,Amukta,19785,Uncertain Eruption,1876.0,0.0,0.0,,,,52.5,-171.252
313020,Iliamna,20284,Confirmed Eruption,1876.0,0.0,0.0,,,,60.032,-153.09
261160,Talang,15488,Confirmed Eruption,1876.0,0.0,0.0,,,,-0.9790000000000001,100.681
264200,Leroboleng,16306,Confirmed Eruption,1876.0,0.0,0.0,,,,-8.365,122.833
233010,Karthala,14191,Confirmed Eruption,1876.0,0.0,0.0,,,,-11.75,43.38
211020,Vesuvius,13360,Confirmed Eruption,1875.0,12.0,18.0,1906.0,4.0,22.0,40.821,14.425999999999998
233020,"Fournaise, Piton de la",14294,Confirmed Eruption,1875.0,11.0,26.0,1875.0,12.0,11.0,-21.244,55.708
357120,Villarrica,12132,Confirmed Eruption,1875.0,11.0,17.0,1876.0,0.0,0.0,-39.42,-71.93
263180,Slamet,15737,Confirmed Eruption,1875.0,11.0,2.0,1875.0,12.0,26.0,-7.242000000000001,109.208
241080,Tongariro,13554,Uncertain Eruption,1875.0,10.0,1.0,,,,-39.157,175.632
332020,Mauna Loa,10203,Confirmed Eruption,1875.0,8.0,11.0,1875.0,8.0,18.0,19.475,-155.608
267040,Awu,16558,Confirmed Eruption,1875.0,8.0,0.0,1875.0,8.0,0.0,3.6889999999999996,125.447
283110,Asamayama,17753,Confirmed Eruption,1875.0,6.0,14.0,,,,36.406,138.523
263180,Slamet,15736,Confirmed Eruption,1875.0,5.0,29.0,1875.0,6.0,4.0,-7.242000000000001,109.208
263280,Kelut,15951,Discredited Eruption,1875.0,1.0,29.0,,,,-7.93,112.30799999999999
332020,Mauna Loa,10202,Confirmed Eruption,1875.0,1.0,10.0,1875.0,2.0,9.0,19.475,-155.608
373060,Askja,12911,Confirmed Eruption,1875.0,1.0,1.0,1875.0,10.0,17.0,65.033,-16.783
357110,Llaima,12034,Confirmed Eruption,1875.0,0.0,0.0,1876.0,0.0,0.0,-38.692,-71.729
355100,Lascar,11851,Confirmed Eruption,1875.0,0.0,0.0,,,,-23.37,-67.73
345060,Irazu,11212,Confirmed Eruption,1875.0,0.0,0.0,,,,9.979,-83.852
341040,Colima,10446,Confirmed Eruption,1875.0,0.0,0.0,1878.0,0.0,0.0,19.514,-103.62
334050,Northern EPR at 9.8°N,10338,Confirmed Eruption,1875.0,0.0,0.0,,,,9.83,-104.3
267010,Ruang,16483,Confirmed Eruption,1874.0,11.0,15.0,,,,2.3,125.37
211060,Etna,13748,Confirmed Eruption,1874.0,8.0,29.0,1874.0,8.0,31.0,37.748000000000005,14.999
273070,Taal,16847,Confirmed Eruption,1874.0,7.0,19.0,,,,14.002,120.993
312070,Veniaminof,20160,Confirmed Eruption,1874.0,7.0,15.0,,,,56.17,-159.38
284040,Miyakejima,18269,Confirmed Eruption,1874.0,7.0,3.0,1874.0,7.0,17.0,34.094,139.526
233020,"Fournaise, Piton de la",14293,Confirmed Eruption,1874.0,6.0,29.0,1874.0,11.0,7.0,-21.244,55.708
341040,Colima,10445,Confirmed Eruption,1874.0,6.0,12.0,,,,19.514,-103.62
285011,Esan,18552,Confirmed Eruption,1874.0,6.0,8.0,,,,41.805,141.166
251010,Bam,14868,Confirmed Eruption,1874.0,5.0,20.0,,,,-3.613,144.81799999999998
263320,Lamongan,16087,Confirmed Eruption,1874.0,5.0,20.0,1874.0,8.0,21.0,-7.981,113.34100000000001
211060,Etna,13747,Confirmed Eruption,1874.0,5.0,0.0,,,,37.748000000000005,14.999
357120,Villarrica,12131,Confirmed Eruption,1874.0,4.0,16.0,,,,-39.42,-71.93
285040,Shikotsu,18616,Confirmed Eruption,1874.0,2.0,8.0,1874.0,2.0,16.0,42.688,141.38
282110,Asosan,17287,Confirmed Eruption,1874.0,2.0,7.0,,,,32.884,131.10399999999998
233020,"Fournaise, Piton de la",14292,Confirmed Eruption,1874.0,2.0,1.0,,,,-21.244,55.708
211020,Vesuvius,13359,Uncertain Eruption,1874.0,1.0,0.0,,,,40.821,14.425999999999998
257050,Lopevi,15300,Confirmed Eruption,1874.0,0.0,0.0,,,,-16.507,168.34599999999998
261170,Kerinci,15502,Confirmed Eruption,1874.0,0.0,0.0,,,,-1.6969999999999998,101.264
357110,Llaima,12033,Uncertain Eruption,1874.0,0.0,0.0,,,,-38.692,-71.729
343030,Izalco,10796,Uncertain Eruption,1874.0,0.0,0.0,1875.0,0.0,0.0,13.812999999999999,-89.633
343020,Santa Ana,19900,Confirmed Eruption,1874.0,0.0,0.0,,,,13.853,-89.63
211050,Vulcano,13479,Confirmed Eruption,1873.0,9.0,0.0,1879.0,0.0,0.0,38.404,14.962
283190,Zaozan [Zaosan],17977,Confirmed Eruption,1873.0,8.0,0.0,1873.0,9.0,0.0,38.144,140.44
273030,Mayon,16782,Confirmed Eruption,1873.0,6.0,20.0,1873.0,7.0,22.0,13.257,123.685
212050,Nisyros,13895,Confirmed Eruption,1873.0,6.0,0.0,1873.0,9.0,26.0,36.586,27.16
332020,Mauna Loa,10201,Confirmed Eruption,1873.0,4.0,20.0,1874.0,10.0,19.0,19.475,-155.608
283140,Nikko-Shiranesan,17861,Confirmed Eruption,1873.0,3.0,12.0,,,,36.799,139.376
271060,Ragang,16712,Confirmed Eruption,1873.0,1.0,16.0,1873.0,4.0,0.0,7.691,124.507
373010,Grimsvotn,12818,Confirmed Eruption,1873.0,1.0,8.0,1873.0,8.0,0.0,64.416,-17.316
332020,Mauna Loa,10200,Confirmed Eruption,1873.0,1.0,6.0,1873.0,1.0,7.0,19.475,-155.608
311210,Yunaska,19794,Uncertain Eruption,1873.0,0.0,0.0,,,,52.643,-170.62900000000002
311060,Semisopochnoi,19672,Confirmed Eruption,1873.0,0.0,0.0,,,,51.93,179.58
311070,Gareloi,19679,Confirmed Eruption,1873.0,0.0,0.0,,,,51.79,-178.794
284080,Sumisujima,18334,Uncertain Eruption,1873.0,0.0,0.0,,,,31.44,140.05100000000002
284170,Pagan,18508,Confirmed Eruption,1873.0,0.0,0.0,,,,18.13,145.8
273070,Taal,16846,Confirmed Eruption,1873.0,0.0,0.0,,,,14.002,120.993
261220,Kaba,15541,Confirmed Eruption,1873.0,0.0,0.0,1892.0,11.0,1.0,-3.522,102.615
264200,Leroboleng,16305,Confirmed Eruption,1873.0,0.0,0.0,,,,-8.365,122.833
221080,Erta Ale,13928,Uncertain Eruption,1873.0,0.0,0.0,,,,13.6,40.67
282110,Asosan,17286,Confirmed Eruption,1872.0,12.0,1.0,1873.0,6.0,8.0,32.884,131.10399999999998
343030,Izalco,10795,Confirmed Eruption,1872.0,12.0,0.0,1873.0,3.0,19.0,13.812999999999999,-89.633
263250,Merapi,15879,Confirmed Eruption,1872.0,11.0,3.0,1873.0,1.0,0.0,-7.54,110.446
263300,Semeru,15983,Confirmed Eruption,1872.0,10.0,23.0,1872.0,10.0,23.0,-8.107999999999999,112.92200000000001
273030,Mayon,16781,Confirmed Eruption,1872.0,9.0,5.0,1872.0,9.0,9.0,13.257,123.685
263320,Lamongan,16086,Confirmed Eruption,1872.0,8.0,15.0,1872.0,9.0,18.0,-7.981,113.34100000000001
332020,Mauna Loa,10199,Confirmed Eruption,1872.0,8.0,9.0,1872.0,9.0,0.0,19.475,-155.608
357070,"Chillan, Nevados de",11973,Confirmed Eruption,1872.0,7.0,22.0,,,,-36.868,-71.378
284140,Farallon de Pajaros,22243,Confirmed Eruption,1872.0,7.0,11.0,,,,20.546,144.893
357110,Llaima,12032,Confirmed Eruption,1872.0,6.0,6.0,,,,-38.692,-71.729
357121,Quetrupillan,12078,Uncertain Eruption,1872.0,6.0,6.0,,,,-39.496,-71.722
283140,Nikko-Shiranesan,17860,Confirmed Eruption,1872.0,5.0,14.0,,,,36.799,139.376
263250,Merapi,15878,Confirmed Eruption,1872.0,4.0,15.0,1872.0,4.0,21.0,-7.54,110.446
341040,Colima,10444,Confirmed Eruption,1872.0,2.0,26.0,1873.0,3.0,27.0,19.514,-103.62
233020,"Fournaise, Piton de la",14291,Uncertain Eruption,1872.0,2.0,1.0,,,,-21.244,55.708
242030,Raoul Island,14698,Discredited Eruption,1872.0,2.0,1.0,,,,-29.27,-177.92
251010,Bam,14867,Confirmed Eruption,1872.0,0.0,0.0,,,,-3.613,144.81799999999998
233010,Karthala,14190,Confirmed Eruption,1872.0,0.0,0.0,,,,-11.75,43.38
290290,Sinarka,18837,Confirmed Eruption,1872.0,0.0,0.0,1878.0,0.0,0.0,48.873000000000005,154.18200000000002
357091,Callaqui,19916,Discredited Eruption,1872.0,0.0,0.0,,,,-37.92,-71.45
357040,Planchon-Peteroa,11936,Uncertain Eruption,1872.0,0.0,0.0,,,,-35.223,-70.568
373030,Bardarbunga,12884,Confirmed Eruption,1872.0,0.0,0.0,,,,64.633,-17.516
285040,Shikotsu,18615,Uncertain Eruption,1871.0,12.0,25.0,1871.0,12.0,28.0,42.688,141.38
273030,Mayon,16780,Confirmed Eruption,1871.0,12.0,8.0,1872.0,1.0,0.0,13.257,123.685
271060,Ragang,16711,Confirmed Eruption,1871.0,12.0,8.0,,,,7.691,124.507
261140,Marapi,15429,Confirmed Eruption,1871.0,9.0,24.0,,,,-0.38,100.47399999999999
264110,Iya,13714,Confirmed Eruption,1871.0,9.0,1.0,,,,-8.891,121.641
332020,Mauna Loa,10198,Confirmed Eruption,1871.0,8.0,10.0,1871.0,8.0,30.0,19.475,-155.608
268060,Gamalama,16651,Confirmed Eruption,1871.0,8.0,7.0,1871.0,9.0,25.0,0.8,127.33
233020,"Fournaise, Piton de la",14290,Confirmed Eruption,1871.0,6.0,21.0,1871.0,7.0,5.0,-21.244,55.708
271080,Camiguin,16718,Confirmed Eruption,1871.0,4.0,30.0,1875.0,0.0,0.0,9.203,124.67299999999999
261140,Marapi,15428,Confirmed Eruption,1871.0,4.0,24.0,,,,-0.38,100.47399999999999
283140,Nikko-Shiranesan,17859,Uncertain Eruption,1871.0,4.0,0.0,,,,36.799,139.376
284090,Izu-Torishima,18367,Confirmed Eruption,1871.0,4.0,0.0,,,,30.484,140.303
267010,Ruang,16482,Confirmed Eruption,1871.0,3.0,2.0,1871.0,3.0,14.0,2.3,125.37
352010,Reventador,11432,Confirmed Eruption,1871.0,1.0,30.0,,,,-0.077,-77.656
390030,Deception Island,13189,Confirmed Eruption,1871.0,0.0,0.0,,,,-63.001000000000005,-60.652
222030,"Barrier, The",13965,Confirmed Eruption,1871.0,0.0,0.0,,,,2.32,36.57
224010,Cameroon,14125,Confirmed Eruption,1871.0,0.0,0.0,,,,4.203,9.17
212050,Nisyros,13894,Confirmed Eruption,1871.0,0.0,0.0,,,,36.586,27.16
257040,Ambrym,15243,Confirmed Eruption,1871.0,0.0,0.0,,,,-16.25,168.12
256010,Tinakula,15194,Confirmed Eruption,1871.0,0.0,0.0,,,,-10.386,165.804
284070,Myojinsho,18310,Confirmed Eruption,1871.0,0.0,0.0,,,,31.888,139.918
357120,Villarrica,21005,Confirmed Eruption,1871.0,,,,,,-39.42,-71.93
211020,Vesuvius,13358,Confirmed Eruption,1870.0,12.0,0.0,1872.0,4.0,30.0,40.821,14.425999999999998
351060,Purace,11323,Confirmed Eruption,1870.0,10.0,0.0,,,,2.32,-76.4
267010,Ruang,16481,Confirmed Eruption,1870.0,8.0,27.0,1870.0,8.0,28.0,2.3,125.37
263320,Lamongan,16085,Confirmed Eruption,1870.0,8.0,18.0,1871.0,2.0,5.0,-7.981,113.34100000000001
263060,Gede-Pangrango,15653,Confirmed Eruption,1870.0,8.0,0.0,1870.0,10.0,3.0,-6.77,106.965
242030,Raoul Island,14697,Confirmed Eruption,1870.0,6.0,20.0,1870.0,10.0,3.0,-29.27,-177.92
343030,Izalco,10794,Uncertain Eruption,1870.0,5.0,19.0,,,,13.812999999999999,-89.633
284080,Sumisujima,18333,Confirmed Eruption,1870.0,5.0,0.0,,,,31.44,140.05100000000002
241080,Tongariro,13553,Confirmed Eruption,1870.0,4.0,0.0,1870.0,8.0,0.0,-39.157,175.632
263320,Lamongan,16084,Confirmed Eruption,1870.0,3.0,2.0,1870.0,3.0,5.0,-7.981,113.34100000000001
354010,"Misti, El",11773,Uncertain Eruption,1870.0,3.0,0.0,,,,-16.294,-71.40899999999999
341030,Ceboruco,10383,Confirmed Eruption,1870.0,2.0,21.0,1875.0,0.0,0.0,21.125,-104.508
233020,"Fournaise, Piton de la",14289,Uncertain Eruption,1870.0,2.0,1.0,,,,-21.244,55.708
332020,Mauna Loa,10197,Uncertain Eruption,1870.0,1.0,1.0,1870.0,1.0,15.0,19.475,-155.608
321030,Rainier,20499,Uncertain Eruption,1870.0,0.0,0.0,,,,46.853,-121.76
321010,Baker,20464,Confirmed Eruption,1870.0,0.0,0.0,,,,48.777,-121.81299999999999
341040,Colima,10440,Confirmed Eruption,1870.0,0.0,0.0,1871.0,0.0,0.0,19.514,-103.62
284010,Izu-Oshima,18205,Confirmed Eruption,1870.0,0.0,0.0,,,,34.724000000000004,139.394
257040,Ambrym,15242,Uncertain Eruption,1870.0,0.0,0.0,,,,-16.25,168.12
257030,Ambae,15234,Confirmed Eruption,1870.0,0.0,0.0,,,,-15.389000000000001,167.835
264250,Iliwerung,16337,Confirmed Eruption,1870.0,0.0,0.0,,,,-8.53,123.57
268060,Gamalama,16650,Discredited Eruption,1870.0,0.0,0.0,,,,0.8,127.33
355070,San Pedro-San Pablo,11831,Uncertain Eruption,1870.0,0.0,0.0,,,,-21.888,-68.391
344090,Momotombo,10996,Confirmed Eruption,1870.0,0.0,0.0,,,,12.423,-86.539
352050,Cotopaxi,11575,Confirmed Eruption,1870.0,0.0,0.0,1876.0,0.0,0.0,-0.677,-78.436
351060,Purace,11322,Confirmed Eruption,1869.0,10.0,4.0,1869.0,11.0,0.0,2.32,-76.4
354020,Ubinas,11789,Confirmed Eruption,1869.0,10.0,0.0,,,,-16.355,-70.903
211060,Etna,13746,Confirmed Eruption,1869.0,9.0,26.0,1869.0,9.0,26.0,37.748000000000005,14.999
263320,Lamongan,16083,Confirmed Eruption,1869.0,9.0,12.0,,,,-7.981,113.34100000000001
354010,"Misti, El",11772,Uncertain Eruption,1869.0,9.0,0.0,,,,-16.294,-71.40899999999999
357021,Maipo,11908,Uncertain Eruption,1869.0,8.0,24.0,,,,-34.164,-69.832
355030,Isluga,11825,Confirmed Eruption,1869.0,8.0,0.0,,,,-19.15,-68.83
241080,Tongariro,13434,Confirmed Eruption,1869.0,8.0,0.0,,,,-39.157,175.632
352020,Guagua Pichincha,11489,Confirmed Eruption,1869.0,7.0,22.0,1869.0,8.0,24.0,-0.171,-78.598
264180,Lewotobi,16285,Confirmed Eruption,1869.0,7.0,7.0,1869.0,7.0,27.0,-8.542,122.775
352050,Cotopaxi,11574,Confirmed Eruption,1869.0,7.0,0.0,1869.0,8.0,0.0,-0.677,-78.436
341040,Colima,10439,Confirmed Eruption,1869.0,6.0,12.0,1869.0,8.0,24.0,19.514,-103.62
321010,Baker,20463,Uncertain Eruption,1869.0,6.0,0.0,,,,48.777,-121.81299999999999
284070,Myojinsho,18309,Confirmed Eruption,1869.0,5.0,6.0,,,,31.888,139.918
283110,Asamayama,17752,Confirmed Eruption,1869.0,5.0,0.0,1869.0,10.0,23.0,36.406,138.523
263320,Lamongan,16082,Confirmed Eruption,1869.0,4.0,6.0,1869.0,5.0,4.0,-7.981,113.34100000000001
357110,Llaima,12031,Confirmed Eruption,1869.0,4.0,0.0,,,,-38.692,-71.729
